sourceTweetID,total_reactions,reactions_10min,reactions_20min,reactions_30min,reactions_45min,reactions_1hr,reactions_3hr,reactions_24hr,lifespan_minutes,max_bin_reactions,num_time_bins,K,r,t0,final_reactions,data_points
499361506132508673,102,18,18,30,36,36,48,102,931.5666666666668,31,25,124.46932486160412,0.0024745536928373,368.3780588812815,102.0,25.0
499361662743220224,114,18,30,36,42,48,108,114,204.7333333333333,47,14,121.00640684019488,0.0220033342100489,35.79954267037531,114.0,14.0
499361679197884416,18,18,18,18,18,18,18,18,5.133333333333334,18,1,,,,,
499361965035491329,36,6,18,18,24,24,36,36,170.31666666666666,21,12,44.423255610035056,0.0083033733532462,2.9016050236188744,36.0,12.0
499362269269336064,12,6,12,12,12,12,12,12,15.55,11,2,,,,,
499362348940144640,60,24,30,36,42,42,60,60,97.75,39,9,1742424.742784615,0.0048182248349462,2228.20542704874,60.0,9.0
499362441697193985,12,12,12,12,12,12,12,12,1.05,12,1,,,,,
499362480179912705,12,12,12,12,12,12,12,12,7.366666666666666,12,1,,,,,
499362949166030848,24,12,12,12,12,12,24,24,144.36666666666667,14,7,83.75647213374327,0.0047124554267068,344.63054829258,24.0,7.0
499362994862960640,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499363323335680000,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499363612260315136,114,114,114,114,114,114,114,114,7.833333333333333,114,1,,,,,
499363921661140993,24,12,12,12,12,12,12,24,734.15,12,6,1281510.157762274,0.0011462069010706,10255.140363129733,24.0,6.0
499363975377993729,180,36,54,60,102,120,126,180,1220.5333333333333,83,26,169.3274335927507,0.0091694101628283,-24.064627826631657,180.0,26.0
499364002318020608,30,6,6,12,12,12,12,24,2933.883333333333,10,13,28.247635919469445,0.0018562250799946,268.2842448617701,30.0,13.0
499364508641808384,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499364522038394880,282,48,60,60,66,78,114,246,4388.816666666667,71,61,261.3797833368296,0.0026838382568156,217.70468388681545,282.0,61.0
499365436816105473,72,24,24,24,30,60,72,72,67.11666666666666,39,7,5135299.85545724,0.0122244001177561,975.4627407658144,72.0,7.0
499366152049803264,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499366666300846081,90,24,36,54,54,60,60,78,4400.016666666666,48,24,84.78355538592585,0.0019273625158738,-335.1876461896027,90.0,24.0
499366930457710592,132,12,24,24,24,30,30,132,1344.1,24,30,171.18345885113118,0.0024588331971204,889.133215606131,132.0,30.0
499366977497214976,216,18,24,24,24,24,30,216,1399.4166666666667,24,42,2858553.486858659,0.0021675873695404,5753.552035510912,216.0,42.0
499368426931228672,72,18,24,30,36,36,54,72,1011.8666666666668,33,21,69.54815671205222,0.009505360183234,12.166902106892836,72.0,21.0
499368533378498560,108,6,30,60,84,84,96,96,2729.366666666667,60,16,100.6269341092828,0.0287385140636218,-15.217402705369375,108.0,16.0
499368931367608320,222,54,66,66,72,72,84,216,1515.2,69,48,224.50084475112217,0.0027083393766716,232.54250250022127,222.0,48.0
499369948943495168,144,24,48,66,96,102,132,144,242.85,78,15,138.89179571921125,0.0267140914601764,-5.981120482935129,144.0,15.0
499375535458643968,102,24,42,48,48,48,102,102,110.58333333333331,52,10,121.58209809534378,0.0211596738576025,20.595918806041677,102.0,10.0
499376069485821952,114,24,66,78,90,102,114,114,168.4,79,12,110.20444717988045,0.0370287087342984,-24.792099240093908,114.0,12.0
499377470697926656,324,30,72,156,228,258,282,324,673.6,171,28,303.9653574076894,0.023186911123341,-16.789565556354535,324.0,28.0
499377813758443520,84,42,48,48,54,60,84,84,169.53333333333333,56,17,93.84823258629952,0.0118409598410339,-24.79451166137917,84.0,17.0
499379061718659073,342,54,72,78,90,96,132,210,3136.5,87,55,304.1435371478941,0.0013583086861204,413.9926128627832,342.0,55.0
499381321954000896,492,12,12,24,78,156,378,492,694.9666666666667,110,31,411.2239227323429,0.0373306144506013,41.59601699067333,492.0,31.0
499381843955707904,372,30,54,54,54,54,126,318,2429.6833333333334,73,34,383.2455553949692,0.0025946071598651,553.6816123562539,372.0,34.0
499381917490237440,18,6,6,6,12,12,18,18,78.15,10,6,1064523.8163420742,0.0098729398198073,1182.870162238974,18.0,6.0
499383196451368960,36,24,24,30,30,30,36,36,75.1,29,5,414375.6131257257,0.0030467356856267,3141.734543808924,36.0,5.0
499383640267423744,66,36,36,42,60,60,66,66,80.5,50,6,68.21848655354388,0.029920839760142,-33.02967641388251,66.0,6.0
499385227362328576,144,6,12,12,12,18,54,54,15914.85,19,48,139.98775520989932,0.000283895122683,3049.8681802381902,144.0,48.0
499386181310619649,288,30,72,84,108,114,246,276,9693.666666666666,109,40,270.09031619451633,0.0211346386765803,28.40757743615697,288.0,40.0
499386726414954496,198,18,18,18,24,24,24,168,1985.3333333333333,33,31,191.01019840944053,0.0049927635688895,414.12674651308,198.0,31.0
499387698390790144,210,6,6,12,24,42,78,198,5351.183333333333,28,54,203.03101497980603,0.0041494234837178,285.2328746744968,210.0,54.0
499387985096237056,36,24,30,30,30,30,36,36,150.98333333333332,30,6,91306.71264582386,0.0008498695996316,9431.196596834056,36.0,6.0
499387993879511041,114,78,114,114,114,114,114,114,15.2,108,2,,,,,
499388398529175552,30,6,6,6,12,12,12,24,2499.633333333333,9,12,27.562951445779557,0.0020592698699059,278.7346057844913,30.0,12.0
499388619425980416,204,66,72,78,78,84,186,204,688.1,94,26,198.05960947055024,0.0155809656717114,28.34479220194201,204.0,26.0
499389815268573187,48,12,12,12,12,12,12,12,22614.1,12,23,43.834095596770176,0.0051276312583142,1527.515338086918,48.0,23.0
499394221984714752,48,12,12,12,12,30,48,48,70.26666666666667,21,7,2975905.45436893,0.0152346776641132,793.2027007267883,48.0,7.0
499394946416529409,984,84,174,240,306,330,456,840,11057.166666666666,265,75,1030.204878035517,0.0011502055924009,613.1806212457611,984.0,75.0
499397048878501888,42,6,6,6,6,6,6,42,763.5166666666667,8,12,41.4728332390207,0.0249910368410938,579.4735839538276,42.0,12.0
499397804620386304,60,6,6,6,6,6,6,6,1534.35,31,11,63.661476196827614,0.0246735976013477,1426.710328907766,60.0,11.0
499400566397607936,42,30,30,30,36,42,42,42,46.95,35,5,637188.3228875456,0.0043793930054626,2245.1064541169,42.0,5.0
499401478235099137,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499401831874043905,84,18,30,30,36,48,72,78,12261.416666666666,39,16,78.34542871434999,0.0186134316189573,6.166441118650901,84.0,16.0
499402006146977792,66,18,24,24,30,30,42,66,857.8666666666667,28,20,76.27140101303367,0.0025034933168296,170.34425265495898,66.0,20.0
499402444267212800,114,36,54,78,90,114,114,114,54.71666666666667,81,7,399.5747558292536,0.0096862293073375,143.4442566819599,114.0,7.0
499402643869929474,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499403422278619136,84,18,48,72,72,78,78,84,504.75,61,11,81.32260170207627,0.0440699897772753,-25.151872324437168,84.0,11.0
499404849835175938,138,114,132,132,132,138,138,138,52.03333333333333,131,6,147.20362672197015,0.0104590656209556,-203.56851078047495,138.0,6.0
499405013261635584,30,6,6,6,6,6,18,30,286.6333333333333,8,11,50.7871293093837,0.0071259093446647,239.9929313326431,30.0,11.0
499405449951584256,12,6,6,6,6,6,6,12,707.4666666666667,6,6,214414.589601842,0.0008590889918411,12344.85927389561,12.0,6.0
499406086945136640,306,6,6,6,6,6,12,222,3278.4333333333334,61,29,265.90830586502364,0.030994138284185,486.2833679950567,306.0,29.0
499406854615597056,348,6,6,18,18,18,30,348,698.95,86,19,29703106.528883696,0.0121955303224917,1618.5135836447887,348.0,19.0
499407248427188224,18,12,18,18,18,18,18,18,10.75,17,2,,,,,
499408845127819265,54,18,24,24,36,36,42,54,547.7166666666667,30,8,53.99140688288035,0.015589242854259,-12.45776322623778,54.0,8.0
499408988422037505,408,6,6,6,12,12,12,408,984.5,174,35,413.8175029923971,0.0416931161518153,895.5269270306596,408.0,35.0
499409455814287360,42,30,30,30,36,36,36,42,475.4,33,8,145082.0229304195,0.0003756700131314,22265.992431028008,42.0,8.0
499409692834021376,90,48,54,54,54,54,60,84,3997.45,54,16,90.0,0.1,510.0,90.0,16.0
499410901033054208,54,42,48,48,48,48,54,54,74.8,48,5,237086.00630074256,0.0015906611523965,5348.644478802672,54.0,5.0
499410965075886080,204,18,48,48,48,48,72,126,9302.2,47,53,170.06009848944993,0.0024797831982059,332.90279167989985,204.0,53.0
499411596255719424,66,12,12,24,30,30,60,66,523.45,28,11,63.68943184531733,0.03254486281449,16.15928126519655,66.0,11.0
499411738467794945,108,36,48,78,84,96,102,108,364.28333333333336,74,11,106.3930318891828,0.0285085192952619,-28.037835498299483,108.0,11.0
499411840733282304,132,30,42,54,54,60,120,132,299.78333333333336,60,18,129.8660317754877,0.0255320629845884,18.2816784814538,132.0,18.0
499412007573942272,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499412661176926209,72,24,30,36,54,60,66,72,524.6833333333333,45,15,68.44273349512973,0.0268768002911553,-23.10764316458065,72.0,15.0
499412821671968769,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499424290748780546,54,6,6,24,24,30,36,54,489.6166666666667,20,17,48.64837394511905,0.011519832024102,4.100223920160732,54.0,17.0
499426471300329472,84,30,42,42,60,66,72,84,376.56666666666666,52,16,79.37000183205916,0.016102464121643,-45.22883558130283,84.0,16.0
499427218171248641,120,54,102,120,120,120,120,120,25.65,106,3,,,,,
499427833102745600,66,36,60,66,66,66,66,66,22.45,60,3,,,,,
499430225043009537,66,48,66,66,66,66,66,66,12.766666666666667,63,2,,,,,
499431474731683841,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499432169836531712,66,24,54,54,60,66,66,66,49.03333333333333,54,5,86.59886750670083,0.0134046528161132,-40.58884738702189,66.0,5.0
499432557906104320,366,42,66,120,180,216,336,360,1711.0,160,36,352.8834600045017,0.0230543821880253,11.781913347446954,366.0,36.0
499435341259223040,36,24,24,24,24,30,36,36,148.63333333333333,27,7,41.0171088690021,0.0076320625106265,-85.76464551724382,36.0,7.0
499437429690888192,42,36,36,36,36,36,42,42,77.48333333333333,37,4,239118.72961726665,0.0018030460882374,4874.140181814096,42.0,4.0
499438052688023552,66,66,66,66,66,66,66,66,5.183333333333334,66,1,,,,,
499438977774931968,144,72,72,84,96,96,120,132,12896.4,90,28,138.97366679892662,0.002491439280166,-395.1533839934395,144.0,28.0
499439550029381632,78,48,60,66,72,72,78,78,105.73333333333332,66,7,77.77545897809098,0.0275104154778969,-62.78763141758311,78.0,7.0
499439571520991232,180,12,18,18,30,36,42,150,1961.1833333333332,26,50,165.48020622197845,0.0033115292739667,506.6402250746436,180.0,50.0
499439795618480128,618,30,42,42,54,54,54,468,6274.9,92,117,569.434053264685,0.0029806531879433,767.2079357093262,618.0,117.0
499440386767859712,264,72,84,108,132,156,174,258,2947.1,121,33,268.63490938577183,0.001347135090534,-148.9045311344364,264.0,33.0
499441454498852864,108,36,54,66,78,84,102,108,482.53333333333336,70,15,105.49231836783692,0.0237227123965955,-25.88575819335428,108.0,15.0
499444325646757888,18,18,18,18,18,18,18,18,9.833333333333334,18,1,,,,,
499444395800682497,24,6,12,12,12,12,12,24,551.0,11,5,23.5,24.607791615029164,359.9518191766567,24.0,5.0
499445575956578304,42,12,24,24,24,24,24,42,421.7166666666666,22,10,420931.0027508016,0.0013459783974979,7296.822712917826,42.0,10.0
499446112147628032,36,12,12,12,12,18,18,18,3987.8,14,13,29.83333333333346,0.0190905458603143,1925.9075540117049,36.0,13.0
499446567229603841,144,36,42,48,54,54,66,108,2479.4333333333334,50,23,137.0103969415303,0.0021850011888355,205.89015603347096,144.0,23.0
499448210789007360,150,12,30,30,42,42,48,126,7730.3,34,36,141.57953137330054,0.0048598675546829,250.87291006693124,150.0,36.0
499453410744483842,24,12,12,12,18,18,18,24,585.0166666666667,15,7,57167.02900308233,0.0005620480560303,14552.092095862565,24.0,7.0
499453886474637312,168,42,66,78,96,96,96,126,5194.183333333333,79,35,684.2174254287538,0.0001051777101544,16668.703588419234,168.0,35.0
499455799723184130,120,24,42,42,48,48,54,90,1676.55,43,31,115.14031939609808,0.0021935102923504,198.52997945622812,120.0,31.0
499456140044824576,66,30,36,54,54,54,54,66,396.56666666666666,47,10,491390.4448067132,0.0006741582976098,13671.762770741796,66.0,10.0
499456913902284800,36,24,30,30,30,30,30,36,261.93333333333334,29,6,183914.5052576182,0.0006204233189687,14108.333450167662,36.0,6.0
499457882144796672,24,6,12,12,12,12,12,24,1324.7666666666669,11,10,23.34060049381759,0.001784375853745,37.92145294358624,24.0,10.0
499463629251837952,90,24,48,48,60,66,72,90,753.0666666666667,53,22,88.99921507281995,0.0044673836606838,-146.2215730848521,90.0,22.0
499464258183114754,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499465611647275008,48,12,12,12,12,12,24,48,760.7166666666667,14,14,45.23142035296459,0.0073142308772698,96.46733670963096,48.0,14.0
499467982943186944,78,42,54,54,54,54,60,78,338.8833333333333,53,10,944461.816697415,0.0011210518069205,8743.417390750266,78.0,10.0
499471162058231808,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499472596853743618,36,6,6,18,18,18,24,36,810.3166666666667,15,13,36.57060440639483,0.0028718450700986,-0.8388258597285994,36.0,13.0
499478126570004480,150,36,42,42,48,48,60,132,6190.65,46,41,138.34917794272394,0.0032128825041993,183.10509525463337,150.0,41.0
499478537468792832,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499478732315566080,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499481575059619840,168,24,36,36,36,42,78,168,243.56666666666663,42,22,19735316.732549798,0.0060503510805014,2194.5287459223023,168.0,22.0
499484255869612034,120,36,42,42,48,54,66,102,31204.816666666666,48,41,110.32270505433962,0.004356443215123,40.22224680445032,120.0,41.0
499488337338843137,48,6,6,6,6,6,30,48,1043.8333333333333,10,17,45.09288907680438,0.0185042334781153,134.4775382789038,48.0,17.0
499490314718310400,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499494187969298432,150,6,6,18,24,24,30,150,752.8,18,29,155.49599802323752,0.0081994533394234,278.0232431809748,150.0,29.0
499497872564703233,12,6,6,6,6,6,6,12,421.31666666666666,6,4,133841.16718559127,0.0012702098072458,7946.511150540453,12.0,4.0
499501246907432960,282,6,6,12,30,36,90,282,926.3833333333332,49,36,261.7778546647356,0.0146518141159416,172.63643567215215,282.0,36.0
499504676250066945,90,18,24,36,36,36,60,84,11140.133333333331,35,26,87.4842259829746,0.0054832630979326,56.081929625900095,90.0,26.0
499507509171060736,18,6,6,6,6,12,18,18,71.06666666666666,9,7,1207569.1762003987,0.0124923445648176,959.6883635758434,18.0,7.0
499511714438971392,294,6,12,18,24,24,198,294,476.9333333333333,47,33,267.90331748310336,0.0173305816366226,90.29611402859084,294.0,33.0
499512318410375168,54,6,6,6,24,24,42,54,361.9333333333333,18,12,46.89755482508038,0.0346572764337291,20.325093904751355,54.0,12.0
499514668814467072,102,24,30,48,48,48,72,102,515.4666666666667,45,23,108.01441065532536,0.0049384560361445,58.01234241740243,102.0,23.0
499517463457849345,288,42,102,204,252,252,276,282,11726.2,188,18,278.1144742587151,0.0418662986765201,-16.853445733197752,288.0,18.0
499519101644308480,42,12,18,24,24,24,30,42,281.46666666666664,22,12,635885.770955225,0.0019571410707662,5224.077210844355,42.0,12.0
499519439206092800,120,18,18,24,30,30,78,120,936.6833333333332,33,30,117.74308380937164,0.0087976349731554,102.37278231283769,120.0,30.0
499520839860367360,102,12,24,24,36,48,54,102,225.65,33,15,1089015.245802064,0.0045566821033428,2265.1079104863693,102.0,15.0
499524024012386304,12,6,6,6,6,6,6,12,1230.2333333333331,6,6,93486.25695413386,0.0004257293189741,22842.294015526822,12.0,6.0
499525020708634625,192,48,54,60,84,90,132,180,2815.9333333333334,78,33,185.0819741387815,0.0086429511997962,38.432321906164965,192.0,33.0
499526002469797888,108,24,24,36,36,48,96,108,244.81666666666663,44,15,108.20331723056904,0.0215745665854216,33.216449370592684,108.0,15.0
499527157023277056,60,24,30,30,36,36,42,60,830.2,33,19,58.035357362718976,0.0055717331771814,-67.52525249710895,60.0,19.0
499529014797557760,114,30,48,48,60,60,96,114,215.41666666666663,57,16,342.16800100655234,0.0043465938611118,366.4460249327891,114.0,16.0
499530130487017472,150,30,90,102,120,120,126,144,43725.36666666667,98,22,146.72137933595488,0.0038324014684838,-306.08514891562874,150.0,22.0
499530401136668672,72,12,18,18,24,24,60,66,1523.5333333333333,26,22,67.69450750629578,0.0151121579005519,45.56026916700967,72.0,22.0
499531968229683200,84,6,6,6,6,12,12,84,362.6333333333333,24,16,9407537.81458371,0.0070246108025128,2048.3758739678988,84.0,16.0
499532858399412224,114,24,30,30,30,42,108,114,190.5,44,20,132.2626811915028,0.014026676846451,58.96432292759571,114.0,20.0
499536812109742080,114,12,42,66,72,96,96,114,279.75,64,13,105.5261086821669,0.0366466831921975,-9.618642529533997,114.0,13.0
499540195734065152,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499541439962185729,348,18,30,36,54,168,234,342,1467.9166666666667,90,43,335.1758826382614,0.0087245024958526,68.65391558557677,348.0,43.0
499542449753051136,108,12,12,18,36,42,102,108,519.2666666666667,37,18,105.55994750656072,0.0332042511097624,32.31702788344388,108.0,18.0
499553298668859392,162,12,12,12,12,30,36,150,2226.35,30,25,159.5177776336913,0.0101605320774448,231.98964347700112,162.0,25.0
499553426133753857,48,18,24,30,36,36,36,48,1011.7166666666668,30,10,45.59999999325766,0.1,630.0,48.0,10.0
499553513471741954,36,6,6,12,12,12,36,36,110.85,14,9,1898787.6763223505,0.0098702391502806,1209.4871869862932,36.0,9.0
499553593041903616,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499554114024771584,234,48,150,198,234,234,234,234,40.3,183,5,246.30862930451215,0.0526646933388112,-19.63371994792183,234.0,5.0
499554248292458499,78,6,6,12,12,12,24,36,6728.3,12,31,75.4991652341197,0.0009836639995277,1211.1017028429978,78.0,31.0
499556227874304000,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499560002341044224,594,30,48,72,132,162,480,504,4460.933333333333,154,36,529.8470551762806,0.0190698559442615,65.58114535199246,594.0,36.0
499563566786433024,216,6,18,30,30,36,54,66,16748.95,29,29,153.14600173344667,0.0005402702899441,1721.8835027849354,216.0,29.0
499564237552115712,30,6,6,6,6,6,24,30,183.9,9,9,30705.279499833607,0.0055584109062052,1433.95146237339,30.0,9.0
499565555645685760,48,12,24,24,36,36,42,48,376.78333333333336,29,11,49.58750998429308,0.0070207599454943,-71.52423236389674,48.0,11.0
499567797064957952,228,6,18,18,18,18,36,192,26237.916666666668,21,61,220.1011833989904,0.0036135032760524,696.3944106457199,228.0,61.0
499568802267672576,72,30,36,36,36,36,42,72,1203.4166666666667,36,15,65.55563073724991,0.0033592519313878,-56.70775769099468,72.0,15.0
499569344184340480,120,12,12,12,12,36,36,114,2292.9333333333334,20,23,118.60115597788818,0.0093521238811467,176.977122783092,120.0,23.0
499571347375136768,114,18,18,18,24,24,72,114,205.91666666666663,35,17,15633308.400521688,0.0087361937750131,1558.0847607072958,114.0,17.0
499571799764770816,174,60,90,90,138,144,150,156,20589.1,112,22,166.346007999265,0.0084035380117501,-122.77916255801917,174.0,22.0
499574200596983808,108,6,48,60,66,66,84,108,242.85,55,14,190.5036276871139,0.0038865128371647,198.6115736515682,108.0,14.0
499575076468305923,72,6,12,18,24,30,42,72,817.0,22,21,69.27059075930298,0.0078191534309996,66.31664926303475,72.0,21.0
499576743967993856,204,12,12,12,12,12,12,138,14339.816666666668,34,63,170.26059099931413,0.0128892343972899,968.8181537112948,204.0,63.0
499579650926858240,24,6,6,6,6,6,6,24,625.8666666666667,11,6,3167491.300219219,0.0024181299821935,5522.675903828137,24.0,6.0
499579905508917248,90,24,30,30,36,36,84,90,207.7,40,11,94.09696787010697,0.0208115818409403,27.865872208201875,90.0,11.0
499581469027618816,78,12,12,12,12,12,12,78,1361.6,12,16,5788984.70802757,0.0018924763326432,7392.159936314743,78.0,16.0
499581876668227584,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499583349267382273,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
499583424114728961,84,6,6,6,6,24,78,84,281.43333333333334,21,14,82.62549293345775,0.042528858550437,50.08417124602531,84.0,14.0
